created_at,text,in_reply_to_status_id_str,source,in_reply_to_screen_name,contributors,quoted_status_id,quote_count,reply_count,retweet_count,favorite_count,retweeted,followers_count
1/20/2015 8:22,We still do not know the FG's plans for the economy this year. Especially with shaky commodity prices.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,236,31,,
1/20/2015 8:21,"Last year, I spoke on the need for the FG to tell Nigerians how the government will manage Nigeria at sub-$60 oil http://t.co/eW8qdw22fy",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,187,22,,
1/18/2015 20:39,"RT @ProfOsinbajo: Inspired by you, I too am adding my voice to say #IHaveDecided for change to happen in Nigeria. http://t.co/GWlsoeSUN5",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,279,0,,
1/18/2015 20:39,"RT @ProfOsinbajo: Change begins with a decision, and I am proud that this generation has stood up and made a decision to change Nigeria #IH…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,275,0,,
1/18/2015 7:40,"We must keep praying for our country, to rise above our challenges. By we owe ourselves the duty to vote the right leadership #GMB15",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,628,81,,
1/18/2015 7:24,RT @GMBVolunteers: Sai Buhari! Sai Buhari! Sai Buhari! #GMB15 #APCRally #CountdownToChange http://t.co/Bj06gSkwnn,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,255,0,,
1/18/2015 7:23,RT @elrufai: Gbenga Sesan: An open letter to the Nigerian voter http://t.co/d8mfD0Ns64,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,157,0,,
1/15/2015 13:24,Today we honour our Armed Forces for all their sacrifice to our nation #Respect  #ArmedForcesRemembranceDay,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,158,29,,
1/14/2015 17:22,SMEs create more jobs than corporations in Nigeria. We cannot keep making policies which protect corporations at the expense of SMEs,5.55E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,101,21,,
1/14/2015 13:14,The recent interest rate increase is already affecting small businesses. They need to be protected.,5.55E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,189,26,,
1/14/2015 13:13,It is important that the CBN develops special mechanisms to protect SMEs from the recent interest rate hike http://t.co/eW8qdw22fy,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,139,23,,
1/13/2015 10:04,One private person cannot employ all of Nigeria's youth. We need leadership which ensure many more businesses succeed to create jobs.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,458,82,,
1/12/2015 19:00,Can this FG claim to be youth friendly when nothing was done about the young people who died at the Immigration exams?,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,455,47,,
1/12/2015 17:46,"RT @GMBVolunteers: Make sure you get your PVC. Make sure you vote, Make sure you defend your vote. Make sure that your voice is heard. - GM…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,238,0,,
1/12/2015 17:46,"RT @ThisIsBuhari: It's a wrap. Daalu nu, ndi Imo! The energy today was incredible. The Igbo have spoken: Buhari for President! #GMB15 http:…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,378,0,,
1/12/2015 7:22,Good morning Nigeria! Are we getting ready for change in FeBuhari?,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,522,131,,
1/10/2015 13:48,"Instead of promises to deal with corruption, the president needs to tell us what he did to the people indicted as subsidy thieves.",5.54E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,659,62,,
1/10/2015 13:47,"As a sitting leader, the president should tell us what he is currently doing about the falling Naira, not what he will do if elected",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,785,88,,
1/9/2015 17:01,"RT @gbengasesan: Once again, a simple question: is the Nigerian Military better in 2015 than 2011? Is your life better today, than it was 4…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,262,0,,
1/9/2015 17:01,"RT @NaijaHistory: GEJ: ""Did #Buhari buy a single rifle for the Army, when he was Head of State?"" | Yes. He bought lots more! #GMBfacts http…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,528,0,,
1/9/2015 16:51,"Dear friends, what are we going to do on #FeBuhari14?",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,286,55,,
1/8/2015 12:41,RT @YNaija2015: @atiku will APC conduct primaries to determine their presidential candidate? Will you contest? What if you lose? #YNaijaMee…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,29,0,,
1/8/2015 7:36,The Efik/Ibibio culture and dressing is truly beautiful. Nigeria is blessed indeed.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,115,26,,
1/5/2015 15:35,"On February 14, the people of Nigeria must vote for the candidate with the experience and will to secure ALL Nigerians.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,265,26,,
1/5/2015 15:14,"RT @ThisIsBuhari: ""The job of government is security and peace not religion.""",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1098,0,,
1/5/2015 15:14,"RT @ThisIsBuhari: Today, with Governor Fashola and Pastor E.A. Adeboye at the Lagos State Annual Thanksgiving Service. #GMB15 http://t.co/n…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,700,0,,
1/4/2015 16:47,"Dear @zax4kam, young people must exercise their own power. Ask tough questions, and use your votes to put the right leaders in office.",5.52E+17,Twitter for iPhone,zax4kam,,Not Availabe,Not Availabe,Not Availabe,69,24,,
1/4/2015 7:35,Politicians who bring up religion and tribe are trying to distract young people from focusing on real issues. Don't be distracted!,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,612,67,,
1/4/2015 7:29,Young Nigerians must know that the 2015 elections are about them. Don't be distracted by tribe/religion. Focus on issues which matter to you,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,647,89,,
1/2/2015 13:15,"Entrepreneurship is not just for the rich. Anyone can start something, however small #LetsTalkJobs",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,183,57,,
1/2/2015 12:35,"Our mill will not just create direct jobs. Jobs will be created for farmers, distributors and farmer end-users. #LetsTalkJobs",5.51E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,84,11,,
1/2/2015 12:33,"We also plan to provide land and high yield seeds to local farmers, so we can maintain a sustainable raw material input cycle #LetsTalkJobs",5.51E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,85,17,,
1/2/2015 12:29,"In a few weeks, our feed factory will begin operations. We've also helped local farmers increase cropping for our feedstock #LetsTalkJobs",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,91,19,,
1/1/2015 14:40,Thank you for all the kind wishes. May this year bring peace and positive change to Nigeria.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,113,41,,
1/1/2015 6:40,"Good morning, dear friends. Happy New Year!!! My prayer is for peace in our country and homes.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,235,44,,
12/31/2014 17:33,"Leaders cannot tell ordinary Nigerians to sacrifice in the face of economic austerity, while they are reluctant make sacrifices.",5.50E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,187,21,,
12/31/2014 17:32,"As we enter the new year, all leaders must be ready to make sacrifices for the good of our country and people.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,166,31,,
12/31/2014 11:58,"Dear friends, I wish you a happy, prosperous and health-filled New Year in advance.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,164,40,,
12/29/2014 12:05,We must pursue democratization regardless of if we are seeking elective office or not.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,137,25,,
12/28/2014 17:57,"“@NuraynMuhammad: @atiku you have never went on exile, have you?” After my home was attacked during the Abacha regime, we escaped to London",5.49E+17,Twitter for iPhone,NuraynMuhammad,,Not Availabe,Not Availabe,Not Availabe,53,14,,
12/28/2014 17:48,"To bring back democracy, many fought, died, and some like us went on exile. We must defend democracy, even when it's not in our favour",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,265,47,,
12/28/2014 17:35,“@Talk_Expert: Now I'm wishing @atiku was flag bearer. So much articulation and decorum.” Thanks. But I support GMB. Please support him too,5.49E+17,Twitter for iPhone,saheedakinloye_,,Not Availabe,Not Availabe,Not Availabe,294,42,,
12/27/2014 8:18,"Young Nigerians, remember you will have to live here long after my generation is gone. Insist that leaders face issues - jobs, jobs, jobs.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,355,59,,
12/27/2014 7:51,"Young Nigerians must insist that leaders running for office say how they will create jobs. Focus on issues, not religion or tribe",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,701,112,,
12/25/2014 17:33,"As is our tradition, we will be joining Christian friends in meals today. Our unity will never be broken.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,188,39,,
12/25/2014 9:58,"Many young children, including the #ChibokGirls are not home on this festive day. We must never forget them #BringBackOurGirls",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,383,51,,
12/25/2014 7:28,I am now waiting for all my Christian friends who asked for Sallah meat #Smile,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,382,80,,
12/25/2014 7:15,"Seasons greetings to you all. May this day bring peace to our dear country, as our Christian brothers and sisters celebrate",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,191,23,,
12/24/2014 12:12,Seasons Greetings to you all http://t.co/RuTJaWwKP6 http://t.co/4X0xBhKQLD,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,102,28,,
12/24/2014 9:08,"""Education truly can change a person's story, it gave me everything. Whatever happens, get an education."" http://t.co/oFLcsS0thZ",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,398,79,,
12/23/2014 18:06,The Nigerian spirit is strong. We will not be broken by terror and those who seek to destroy us. Nigeria will win this fight against terror,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,344,57,,
12/23/2014 8:56,"Our FG must remember that by our constitution, the protection of lives is the primary task of government. We need more action now!",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,275,29,,
12/23/2014 8:54,My thoughts and prayers are with the people Gombe and Bauchi. We must keep praying for peace to return to our country.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,241,23,,
12/21/2014 11:04,We have investments in the South South and West too. Our group is the highest private employer in Rivers State @Humphreykenge,5.47E+17,Twitter for iPhone,Humphreykenge,,Not Availabe,Not Availabe,Not Availabe,74,15,,
12/21/2014 11:03,"“@Humphreykenge: @atiku I discover that all your investment is in the Northern part of the country,why not invest outside your region” I do",5.47E+17,Twitter for iPhone,Humphreykenge,,Not Availabe,Not Availabe,Not Availabe,30,2,,
12/21/2014 8:22,"We prefer to not just build companies, but invest in systems which create more jobs down the value chain @funnyabdul",5.47E+17,Twitter for iPhone,funnyabdul,,Not Availabe,Not Availabe,Not Availabe,71,17,,
12/21/2014 8:17,"Dear @funnyabdul, the feed mill will not just employ people. Local farmers who sell us corn/raw materials will expand and also create jobs",5.47E+17,Twitter for iPhone,funnyabdul,,Not Availabe,Not Availabe,Not Availabe,52,16,,
12/21/2014 8:14,RT @funnyabdul: @atiku u have recently been persistently talking abt creating job oppotunities..is this feedmill part of the ideology also,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,13,0,,
12/21/2014 8:05,“@AffiSupaStar: @atiku This feedmill is impressive. Will the feed be cheaper than current imports?” Yes. And create local jobs,5.47E+17,Twitter for iPhone,AffiSupaStar,,Not Availabe,Not Availabe,Not Availabe,38,14,,
12/21/2014 8:00,#Smile I sold my first house in the UK to buy a farm. We later got another house because my wife was studying there @iam_sikkid,5.47E+17,Twitter for iPhone,iam_sikkid,,Not Availabe,Not Availabe,Not Availabe,60,12,,
12/21/2014 7:59,Haha. But the farm I bought is in Yola. That is where we're building the feed mill @YoungKhodiE http://t.co/tmU5rbYjIL,5.47E+17,Twitter for iPhone,SlaveOf__Allah,,Not Availabe,Not Availabe,Not Availabe,68,26,,
12/20/2014 19:21,"RT @zubbyalone: @mabziz @atiku it will affect the shelve price of imported goods,deplete the working capital of local coys that use importe…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,10,0,,
12/20/2014 18:52,"RT @mabziz: @atiku Sir, will the duo not affect big businesses? A weakened Naira will lead to less purchasing power with backlash on small …",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,17,0,,
12/20/2014 18:45,How will the weakening Naira and increase in interest rates affect small businesses in 2015?,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,96,12,,
12/19/2014 20:03,"Dear friends, I hope you all have your permanent voters cards. You will not be able to vote without one.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,227,33,,
12/19/2014 20:02,"“@Backarray: My Politician of the Year 2014, without doubt, Atiku Abubakar GCON.” Thank you very much. I hope you will vote",5.46E+17,Twitter for iPhone,Backarray,,Not Availabe,Not Availabe,Not Availabe,71,12,,
12/17/2014 13:50,"Happy Birthday to General Buhari, the people's general #GMB15 http://t.co/almxP3UUbm",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,557,67,,
12/16/2014 19:00,Education is a right. The terrorists are wrong. We say #BokoHalal,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,715,100,,
12/16/2014 18:59,We stand in solidarity with the people of Pakistan today. The attack on students is similar to the ones in Nigeria and must be condemned.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,280,27,,
12/15/2014 18:54,Watch the full TVC interview here. Some things you may not know about me #Smile https://t.co/Pw0ZWPBBp9,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,72,23,,
12/15/2014 18:50,“@niyiabiri: I miss @atiku's posts. I miss you Sir.” #Smile I just got back to work.,5.45E+17,Twitter for iPhone,xniyi,,Not Availabe,Not Availabe,Not Availabe,20,6,,
12/15/2014 11:45,“@UyiDm2: I'd rather play a team from Mars than face Bayern Munich again. @atiku @Arsenal” Haha!!!,5.44E+17,Twitter for iPhone,UyiDm2,,Not Availabe,Not Availabe,Not Availabe,77,12,,
12/15/2014 11:26,Monaco is a very good draw for @Arsenal - I believe we will go through #happy,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,452,63,,
12/13/2014 11:41,"""We voted, a winner emerged. I pledge my commitment to this Party, and to campaign vigorously for our candidate""",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,903,155,,
12/12/2014 15:51,".@AUNigeria and Adamawa Peace Initiative are helping cater for over 200,000 IDPs in Yola daily. We can do more with your help.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,89,14,,
12/12/2014 8:04,"Dear friends, thank you for all your support! I am truly honoured -AA",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,417,100,,
12/11/2014 16:04,"Full text of concession speech by Atiku Abubakar, GCON
http://t.co/TtkYapfGj6 http://t.co/jlT7BuYcys",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,494,101,,
12/10/2014 8:12,"Its today. 
#ANigeriaForAll 
#NaAllOfUsWakaCome http://t.co/MEeRvZWxrE",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,9165,5912,,
12/9/2014 17:29,Na all of us get Nigeria. Na all of us waka come. Let us unite to build #ANigeriaForAll,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,478,54,,
12/9/2014 14:08,"""What do Nigerians need?"" | A reminder of what tomorrow's primaries are about #ANigeriaForAll http://t.co/wah6HBbsOE",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,71,19,,
12/9/2014 13:29,"""Atiku is the most prepared for the job"" ~ @THISDAYLIVE http://t.co/RLXgvfRyQZ",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,102,21,,
12/9/2014 9:49,"Thank you all for your support, and belief that #ANigeriaForAll is possible -AA",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,83,18,,
12/9/2014 7:44,"Today, we must remember our Chibok daughters and many other young women being held hostage. We pray they return safely.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,154,24,,
12/8/2014 19:22,"""I don't drink, I don't smoke, and I've stopped womanizing"" The Atiku Interview coming soon. http://t.co/DxuxgqfyVU",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,449,96,,
12/8/2014 17:53,"RT @AtikuOrg: ""APC presidential primaries: How the delegates may vote, by research group - http://t.co/OiY9qyLy9m"" ~ @sunnewsnigeria",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,29,0,,
12/8/2014 17:52,RT @AtikuOrg: We have visited almost all states and spoken to a majority of delegates. We're confident of winning http://t.co/OiY9qyLy9m,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,35,0,,
12/8/2014 16:51,"RT @AUNigeria: So that every student has equal access to the application process, @AUNigeria is now waiving its application fees: http://t.…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,27,0,,
12/8/2014 10:12,Breakfast is the only time I have to catch up with business reports. Preparing for the big day - AA http://t.co/OCJuexckAv,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,260,63,,
12/8/2014 8:38,"From our visit to Rivers State delegates, we all agree we must build #ANigeriaForAll because #NaAllOfUsWakaCome http://t.co/gzqFOSDuDg",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,169,28,,
12/8/2014 8:11,"Have you seen our new ad? We must make our country #ANigeriaForAll, because na all of us waka come http://t.co/zUH2evDd12",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,78,23,,
12/8/2014 8:08,RT @yunuskala: @atiku #NaAllOfUsWakaCome So we most unite and work together as one #Nigeria.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,11,0,,
12/8/2014 6:34,We are one Nigeria. We all have a stake. Nobody pass the other. Na all of us waka come #ANigeriaForAll #NaAllOfUsWakaCome,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,170,32,,
12/7/2014 19:50,"Nigeria has opportunities to expand our services economy, agriculture, and technology powered by stable electricity http://t.co/1y02qBMjDz",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,48,21,,
12/7/2014 19:47,We will diversify the Nigerian economy by improving access to funding by SMEs http://t.co/1y02qBMjDz http://t.co/kVTvyihxDS,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,50,14,,
12/7/2014 19:23,"#ANigeriaForAll, because na all of us waka come http://t.co/NedxAqMfIk",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,88,26,,
12/7/2014 16:00,"RT @yardboy85: @atiku infact all govt posts should be on 1 naira per year salary not just the president, this country is in need of such ra…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,16,0,,
12/7/2014 16:00,E.g. The recent CBN hike of interest rate needed to be followed up by mechanisms to protect SME borrowing. This is what I intend to do,5.42E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,28,8,,
12/7/2014 15:50,My economic policy is aimed at creating jobs through the protection and empowerment of SMEs http://t.co/1y02qBMjDz,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,35,15,,
12/7/2014 15:49,"RT @Enit_sunts: Very true @atiku. SMEDAN figures: 17, 284, 671 MSMEs in #Nigeria. Strengthen each to create just 1 - 2 more jobs, we will h…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,13,0,,
12/7/2014 15:43,"To show the value of expanding SME jobs: what is more important? Few long term jobs, or more jobs available if one job is lost?",5.42E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,24,5,,
12/7/2014 15:21,"While the average big corporation has 1000 - 10000 employees, if average SME hires 3-10 people, SMEs would still add more jobs @Enit_sunts",5.42E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,17,8,,
12/7/2014 15:15,"Your point is valid, @Enit_sunts. It is important to note that we have at least 1000 SMEs to one big corporation.",5.42E+17,Twitter for iPhone,Enit_sunts,,Not Availabe,Not Availabe,Not Availabe,14,4,,
12/7/2014 14:02,"RT @Riquelme1010: @atiku small businesses wants to grow and they tend to sustain their staff and grow in staff, unlike big companies who ca…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,7,0,,
12/7/2014 14:02,"RT @yem09ner: @atiku ....small Businesses on the other hand, will reach out to more. Agrarian communities need this more in building the va…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,8,0,,
12/7/2014 14:02,"RT @Change__2015: @atiku of course, small business. It does not only sustain employer but also create chain of employers through easy compe…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,8,0,,
12/7/2014 14:02,"RT @dejirauf: @AdelajaAdeoye @atiku large corporations, because of their capital base, tend to replace direct human labour with technology.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,4,0,,
12/7/2014 14:02,RT @Enit_sunts: Statistically #SMEs creates more #jobs while Big corporations creates more stable jobs. Job #stability implies job #sustain…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,7,0,,
12/7/2014 14:01,"RT @yem09ner: @atiku Both will contribute on the different scales. Big corporations required highly skilled &amp; trained workforce,",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,4,0,,
12/7/2014 14:01,RT @karo_kesty: Small businesses “@atiku: Which of these types of businesses are more sustainable employers: big corporations or small busi…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,6,0,,
12/7/2014 11:50,Which of these types of businesses are more sustainable employers: big corporations or small businesses?,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,34,11,,
12/7/2014 7:29,"The FG is too far from the people, and hard to hold to account. By empowering to states and LGAs, we will make governance more responsive.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,90,17,,
12/7/2014 7:21,"My plan for #ANigeriaForAll includes making government closer to the people. Reduce FG powers, empower States &amp; LGAs http://t.co/B2ySap1s36",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,85,17,,
12/7/2014 7:02,I have visited almost every state of this great country in the last month. The clamour for change is unmistakable!,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,83,12,,
12/7/2014 6:59,Good morning Nigeria. We are on another leg of our South South tour today. Thank you for your support  #ANigeriaForAll,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,68,28,,
12/6/2014 17:48,"Thank you, Zamfara! #ANigeriaForAll http://t.co/FtV3pqGCKy",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,72,23,,
12/6/2014 10:40,"Have you registered to vote? If you have, have you collected your Permanent Voters Card?",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,86,16,,
12/5/2014 17:43,"RT @aminuzimit: @elrufai won #APCGovPrimaries , @GovUmarGanduje won #APCGovPrimaries in #kano ....we are waiting @atiku to will presidentia…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,14,0,,
12/5/2014 17:12,RT @adeyemiamosayo: Will @atiku really receive N1 as annual salary once elected? I will indeed vote for him if that is true &amp; if he means i…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,20,0,,
12/5/2014 16:23,"RT @fkay14: Looking at @atiku policy document, you don't need a further conviction that he is the Man that can do the job. #ANigeriaForAll",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,13,0,,
12/5/2014 16:23,RT @PeaceCorps: One of the most influential educational experiences of was from PCVs who taught Atiku to think &amp; believe in himself. http:/…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,14,0,,
12/5/2014 16:23,"RT @GbenroAdegbola: Touching &amp; inspiring! I may not like @atiku politically, but you've got to respect him after reading this article: http…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,13,0,,
12/5/2014 16:14,I spent today discussing our economic and security plans with delegates from Zamfara. #ANigeriaForAll,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,39,8,,
12/4/2014 22:25,"Dear @bjay75, I understand how you feel. Remember the North East is my home and I'm personally affected too. My friends have died too",5.41E+17,Twitter for iPhone,bjay75,,Not Availabe,Not Availabe,Not Availabe,38,7,,
12/4/2014 22:21,"I personally know less than 5% of the scholarship beneficiaries. Last year, one sent me this open letter http://t.co/TCBPIegPbp @bjay75",5.41E+17,Twitter for iPhone,bjay75,,Not Availabe,Not Availabe,Not Availabe,33,9,,
12/4/2014 22:13,"@kingysly_01 @bjay75 Maybe because more people are interested in my life at the moment, because I am running for President.",5.41E+17,Twitter for iPhone,kingysly_01,,Not Availabe,Not Availabe,Not Availabe,6,2,,
12/4/2014 22:09,I give hundreds of scholarships every year. It would be unfair to those young people to come announce them in public @bjay75,5.41E+17,Twitter for iPhone,bjay75,,Not Availabe,Not Availabe,Not Availabe,65,15,,
12/4/2014 22:08,"I have been called a ""bridge builder"" for decades. I do my best to make peace with all Nigerians, irrespective of tribe/religion @bjay75",5.41E+17,Twitter for iPhone,bjay75,,Not Availabe,Not Availabe,Not Availabe,58,14,,
12/4/2014 22:04,"Dear @bjay75, I have done nothing recently that I do not do regularly. I just do not believe in helping people and using them to make news",5.41E+17,Twitter for iPhone,bjay75,,Not Availabe,Not Availabe,Not Availabe,63,13,,
12/4/2014 15:05,"""God has given us large Christian and Moslem populations. Instead of fighting, we must coexist."" #ANigeriaForAll http://t.co/rxjT0xy2Cq",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,87,20,,
12/4/2014 15:01,"RT @todelola: Interesting stuff about @Atiku I didn't know before, impressive - Thank You Atiku Abubakar, Articles | THISDAY LIVE: http://t…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,16,0,,
12/4/2014 10:59,"Thank you all, for your support and encouragement. Together, we can build #ANigeriaForAll http://t.co/wah6HBbsOE",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,22,14,,
12/4/2014 10:57,"The #ANigeriaForAll tour is in Adamawa, my home state. A chance to thank our delegates for their support.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,20,6,,
12/4/2014 7:32,Please follow the hashtag #AtikuMeetsBishops to read tweet summaries of the event.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,22,9,,
12/4/2014 7:25,"Speech by Atiku Abubakar, GCON at a Meeting with the Administrative Board of the Catholic Bishops Conference http://t.co/U8IzWGfL5e",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,28,11,,
12/3/2014 20:07,"""At this point, sirs, I will like to present to you my plans, ""Building a Nigeria for all"" #AtikuMeetsBishops http://t.co/SBcStqc3D4",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,54,18,,
12/3/2014 20:04,"""I am a strong believer in the separation of religion and state"" ~ @atiku #AtikuMeetsBishops",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,55,12,,
12/3/2014 20:02,"""I was almost assassinated for fighting for Abiola's mandate; later forced into exile."" ~ @atiku #AtikuMeetsBishops",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,63,11,,
12/3/2014 20:01,"""I stood down for MKO Abiola. I also worked to ensure General Obasanjo, a Christian, became president"" #AtikuMeetsBishops",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,60,7,,
12/3/2014 20:00,"""I am a strong believer in the right of every section of this country to produce the country’s leaders."" #AtikuMeetsBishops",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,55,5,,
